dag_tolerance,ace_abs_err-0,ace_abs_err-1,ace_abs_err-2,ace_abs_err-3,ace_abs_err-4,ace_abs_err-5,ace_abs_err-6,ace_abs_err-7,ace_abs_err-8,ace_abs_err-9,ace_abs_err-10,ace_abs_err-11,ace_abs_err-12,ace_abs_err-13,ace_abs_err-14,ace_abs_err-15,ace_abs_err-16,ace_abs_err-17,ace_abs_err-18,ace_abs_err-19,max-metric-0,max-metric-1,max-metric-2,max-metric-3,max-metric-4,max-metric-5,max-metric-6,max-metric-7,max-metric-8,max-metric-9,max-metric-10,max-metric-11,max-metric-12,max-metric-13,max-metric-14,max-metric-15,max-metric-16,max-metric-17,max-metric-18,max-metric-19,h_notears-0,h_notears-1,h_notears-2,h_notears-3,h_notears-4,h_notears-5,h_notears-6,h_notears-7,h_notears-8,h_notears-9,h_notears-10,h_notears-11,h_notears-12,h_notears-13,h_notears-14,h_notears-15,h_notears-16,h_notears-17,h_notears-18,h_notears-19,ace_abs-0,ace_abs-1,ace_abs-2,ace_abs-3,ace_abs-4,ace_abs-5,ace_abs-6,ace_abs-7,ace_abs-8,ace_abs-9,ace_abs-10,ace_abs-11,ace_abs-12,ace_abs-13,ace_abs-14,ace_abs-15,ace_abs-16,ace_abs-17,ace_abs-18,ace_abs-19
4.7148663634573897e-07,0.0015694043440892536,0.0006411180647294039,0.0005126749944218134,1.6445838960932324e-06,0.0013188391909019145,0.0006738249711335381,0.0005420164225274915,0.0006090062361809867,0.0014583438768659418,0.0003069371128294751,0.0006237175489052227,0.0002790323810417661,0.0018972843582014676,0.0,1.323118302143378e-07,0.0014833215926710608,0.000904849474688163,0.0006018965947238666,0.0004049898365684403,0.00035937620704817874,0.002134581456065752,0.0019477255118629522,0.0010295294623425821,0.0014151260403281185,0.0030972428100100036,0.0013376242531625852,0.0014276789768601361,0.0015734111845420173,0.0016401822404739086,0.0027416043110279225,0.0009112159096218431,0.00027915322459694925,0.00239232444660753,0.0005574375755592609,0.0010898207988996322,0.0012920995767460308,0.0013412270099357748,0.0018577631260023875,0.0033493732786388994,0.0010778229955297203,3.46419788854746e-07,3.872269269677986e-07,3.4373994317604684e-07,4.223523664137474e-07,4.1647633963748376e-07,3.557010819221773e-07,3.87942515445161e-07,4.358846936725058e-07,4.369257116110248e-07,4.5350228283780325e-07,3.597695972246129e-07,4.33034010427491e-07,3.981650404938364e-07,4.3832143514777044e-07,4.4754959649395687e-07,4.498719494705483e-07,3.7959981646906726e-07,4.6387869190311903e-07,4.609155066503945e-07,3.901072709311393e-07,0.7089567662748785,0.0006411180647294039,0.0005126749944215359,1.6445838964262993e-06,0.0013188391909019145,0.0006738249711339683,0.0005420164225272694,0.5367398350893409,0.5792578326642955,1.2572224996257473,1.9558503516255437,1.6668757620800023,3.060395751652752,0.0,1.3231182949269282e-07,2.182806976159765,0.0009048494746889402,0.0006018965947238666,0.0004049898365684403,0.7719174912160921
1.0481131341546875e-06,0.0023460127952135146,0.001043554131324309,0.0007672912187072223,5.717495730750422e-07,0.0018645902461614234,0.0010069336222087027,0.0007623334417768968,0.0008783782497723269,0.0019838667736851168,0.0004444520266493335,0.0009250186076754652,0.00039223181281200503,0.0029377617138566237,0.0,2.7658938701324853e-06,0.002137877406683142,0.0015146470291161895,0.0008220995990921723,0.0005850574666901192,0.0005137295654545904,0.003183601762358809,0.003143622672262758,0.001470531523386498,0.0020290800338811366,0.00438193582677171,0.002005489140580673,0.002017476493258785,0.0022715651029444617,0.0022370750682282337,0.003955896852643024,0.0013634129980648613,0.000392983878899746,0.003435559127480725,0.0007834016276262457,0.0016119177107463134,0.0018658522673473676,0.002223851221533124,0.002506625435491072,0.004820977678064314,0.0015267711422490837,7.752082478162947e-07,1.024481381506348e-06,7.697560491237709e-07,8.777713560448319e-07,8.265585176303603e-07,7.939859267835914e-07,7.667808530342768e-07,9.06241533371599e-07,8.099684958295938e-07,9.43416442744649e-07,8.021961832582747e-07,8.58072677800692e-07,8.268760494090088e-07,8.681523375742017e-07,9.794991768785621e-07,9.357580497137974e-07,1.0480759442543786e-06,8.634933408302459e-07,9.590407037407545e-07,7.713064738013031e-07,0.7081801578237542,0.001043554131324309,0.0007672912187069447,5.717495727419752e-07,0.0018645902461614234,0.001006933622209133,0.0007623334417766747,0.5364704630757495,0.5787323097674764,1.2570849847119274,1.9555490505667734,1.666762562648232,3.0593552742970966,0.0,2.7658938694108404e-06,2.1821524203457527,0.0015146470291169667,0.0008220995990921723,0.0005850574666901192,0.7717631378576857
2.3299518105153717e-06,0.0038072710109998686,0.0015065927679955762,0.001246623732197305,2.1663498011026405e-06,0.003035656410055705,0.0016369597433228689,0.0012320841223807388,0.001245971611425034,0.0029556694475504353,0.0006279490848482006,0.0015010777907147332,0.000635617235756003,0.004843428460657773,0.0,1.1411262706984004e-06,0.0030208672615086307,0.002025153977568861,0.0012258921902808658,0.0008252395284173452,0.0008199108879318739,0.005168495122233074,0.00456112709294465,0.002390554099515274,0.0028455384535475137,0.007142791678903748,0.003254591268937057,0.0032788051275369767,0.0032125266607896386,0.003336470405631786,0.005578374080547866,0.0022117686061127184,0.0006362926677749923,0.0057201348405298,0.001270755801045631,0.002194713761981104,0.0026290786289424606,0.0030641891667937404,0.0037817632273251522,0.006781714597967019,0.0024768940019788133,2.045987484322609e-06,2.1318438125916828e-06,2.0311591111266125e-06,1.7368051086208425e-06,2.157414669134994e-06,2.0967350717882027e-06,1.9992918076638944e-06,1.796320105995619e-06,1.8040750253689453e-06,1.8743287073519355e-06,2.1189796743925626e-06,2.2488708264489787e-06,2.2829897527998355e-06,2.2781369670710205e-06,1.8167967850146738e-06,1.8582834631075684e-06,1.9531336636902097e-06,1.9121826957402277e-06,1.9006133546994874e-06,2.011271472035503e-06,0.7067188996079679,0.0015065927679955762,0.0012466237321970275,2.1663498007695736e-06,0.003035656410055705,0.001636959743323299,0.0012320841223805168,0.5361028697140968,0.577760507093611,1.2569014876537286,1.9549729913837341,1.666519177225288,3.0574496075502955,0.0,1.1411262699767555e-06,2.1812694304909273,0.002025153977569638,0.0012258921902808658,0.0008252395284173452,0.7714569565352084
5.179474679231202e-06,0.005494434134997062,0.002123331629859839,0.0017972597598676643,1.5154414015089435e-05,0.004539901602634266,0.002360936222953053,0.0018323718708521675,0.0020145477653590316,0.004796757268077156,0.0010237726757322818,0.0021469836468082093,0.0009394254685768377,0.006604374842718919,0.0,8.329715099369972e-06,0.004866802862907971,0.0030058081791261015,0.0020018565221683864,0.0013413721711191323,0.0012338415074452103,0.007453166613119439,0.006432726853632387,0.0034369616407974313,0.004565376971872537,0.010661413066472059,0.004688908271276659,0.004871692328749733,0.005208156619829207,0.005439412841231284,0.009022167080293448,0.003190937173821906,0.0009408999956634543,0.007814819257209615,0.0018778378735211376,0.00327475060727056,0.004250550148509502,0.004579163434135003,0.006164778741773791,0.011075148332434216,0.0036845176915052402,4.251554512002542e-06,4.225362351562012e-06,4.219924777615347e-06,4.529817961618221e-06,4.731663516110984e-06,4.35807029219859e-06,4.4117815916067116e-06,4.686128745490237e-06,4.768512024355687e-06,4.893332530286898e-06,4.404932266055539e-06,4.915630824164907e-06,4.249675534140351e-06,4.974709534977251e-06,4.042944026672046e-06,4.850873583706061e-06,4.318690406179826e-06,5.0594775728995955e-06,4.979169869301359e-06,4.436055384360316e-06,0.7050317364839707,0.002123331629859839,0.0017972597598673867,1.5154414014756368e-05,0.004539901602634266,0.002360936222953483,0.0018323718708519454,0.5353342935601628,0.5759194192730843,1.2565056640628445,1.9543270855276407,1.6662153689924672,3.0556886611682343,0.0,8.329715100091617e-06,2.179423494889528,0.0030058081791268787,0.0020018565221683864,0.0013413721711191323,0.7710430259156951
1.1513953993264481e-05,0.007733054222471947,0.003445318212189193,0.0025267410438517546,3.339909084304482e-05,0.006247723361362168,0.0033233123560232336,0.0024900105150578167,0.0030106702345973346,0.006896137639217037,0.001525993702712336,0.0029904252127144204,0.0012796349355743697,0.009784667862857255,0.0,1.9056716420912112e-05,0.007203054788213148,0.00488529325435938,0.0029007081540212034,0.0019940231928474396,0.0016694408462764043,0.010474648750121229,0.010432304824431471,0.004846726917009603,0.006779626031706565,0.014667079254115145,0.006594188204728683,0.0066313480576960515,0.007777645774997621,0.007862145649745411,0.013370722006011753,0.004495343682463515,0.0012823957496123062,0.011672131085949888,0.0025599755194312124,0.005312877381832726,0.0062948254815526905,0.007391647397660073,0.00891233340585651,0.016456058783183115,0.005005470729716466,8.403568241277526e-06,1.1073602704136931e-05,8.33617649487195e-06,9.981080639320794e-06,8.763856101268175e-06,8.625919170945906e-06,8.126279446685203e-06,1.0293115192183677e-05,9.919307466965677e-06,1.0715070987821207e-05,8.724313358854374e-06,9.127657073726425e-06,9.419015483125293e-06,9.245167433391543e-06,1.0684402944605154e-05,1.0629020463781558e-05,1.1432048510506831e-05,1.0528326743752814e-05,1.0886857666037031e-05,8.174397853721871e-06,0.7027931163964958,0.003445318212189193,0.002526741043851477,3.3399090842711754e-05,0.006247723361362168,0.003323312356023664,0.0024900105150575946,0.5343381710909245,0.5738200389019444,1.2560034430358644,1.9534836439617345,1.6658751595254697,3.052508368148096,0.0,1.9056716421633757e-05,2.1770872429642227,0.004885293254360157,0.0029007081540212034,0.0019940231928474396,0.7706074265768639
2.559547922699533e-05,0.012522755982698697,0.00511023729223355,0.004082551437900983,6.199927798083982e-05,0.009534832198515635,0.005373998395185167,0.0037411227035895056,0.004131924331716275,0.009673495684036637,0.0020986110663214763,0.004724589221412501,0.001906188379278806,0.015822089863517075,0.0,3.9136308435383516e-05,0.009804310845278774,0.007034794355653462,0.004115273169080574,0.0027333361566077123,0.002497729055923048,0.016912384673879042,0.015449669389346221,0.00782766441737226,0.009208508115569503,0.022370941509896047,0.010641775062982963,0.009938280969466584,0.010665380044800776,0.011102331213253214,0.018233727078322395,0.007276092843611748,0.001912315619810352,0.01908581552188815,0.0038139153201754983,0.007650465692337294,0.008574425213081716,0.01058032511487994,0.012607946017940908,0.02255587505458126,0.007512294876782288,2.1927670697863277e-05,2.4223632387077032e-05,2.1736530379179442e-05,1.8412755222740884e-05,1.9557084894650245e-05,2.2504183609939332e-05,1.8256065001054367e-05,1.902322017510727e-05,1.9677700895393002e-05,1.9872723459712915e-05,2.2765044248806987e-05,2.028184079883033e-05,2.496626211900832e-05,2.0519746782632353e-05,2.2216601744062814e-05,1.9700428071978138e-05,2.3797008500636707e-05,2.0938387466529207e-05,2.021033767540814e-05,1.835420039952851e-05,0.698003414636269,0.00511023729223355,0.0040825514379007055,6.199927798050675e-05,0.009534832198515635,0.005373998395185597,0.0037411227035892836,0.5332169169938056,0.5710426808571248,1.2554308256722553,1.9517494799530364,1.6652486060817653,3.046470946147436,0.0,3.913630843610516e-05,2.174485986907157,0.007034794355654239,0.004115273169080574,0.0027333361566077123,0.7697791383672172
5.689866029018305e-05,0.018665430244969472,0.0069877169972483635,0.006072621263150169,0.00013663033831864957,0.016321973840652388,0.007988037718607621,0.006102891031835034,0.006289530920570718,0.014620884912253107,0.003190187394396915,0.00682463141228884,0.0030954368554036993,0.022655090329212868,0.0,7.643656980740876e-05,0.014631063979746006,0.009883084782947527,0.006737458969240906,0.0041223458712433235,0.004050937698089396,0.025108384867940377,0.021096024180993433,0.011651063124622052,0.013770540384240748,0.038274453419434584,0.015785163061768602,0.016197135231182935,0.01621262095337561,0.016987883394877,0.027325500185377716,0.010822289710021193,0.003111600479794835,0.027700815826568026,0.006202408577198337,0.01075333499724107,0.012812721860105514,0.014753244503693974,0.02054697607903777,0.03403602951673266,0.012239119093455209,4.8451489497836064e-05,4.5006707956929404e-05,4.802079441823537e-05,4.13024525052208e-05,5.247688726583988e-05,4.957757626744552e-05,4.814599249503004e-05,4.249258519983812e-05,4.5671183045215e-05,4.426283519265439e-05,5.0107439532709463e-05,5.3621180716945105e-05,5.208211840912469e-05,5.4267753586856315e-05,4.405107217664295e-05,4.3906997959197724e-05,4.7150017534747235e-05,5.4715381776482275e-05,4.492933089927931e-05,4.841540400501998e-05,0.6918607403739983,0.0069877169972483635,0.006072621263149891,0.0001366303383183165,0.016321973840652388,0.007988037718608051,0.006102891031834812,0.5310593104049511,0.5660952916289084,1.2543392493441798,1.94964943776216,1.6640593576056404,3.0396379456817404,0.0,7.64365698081304e-05,2.16965923377269,0.009883084782948304,0.006737458969240906,0.0041223458712433235,0.7682259297250509
0.00012648552168552957,0.025419300794484845,0.010486059279761158,0.008246952836294952,0.00035810555070880934,0.024741922638359934,0.010871393283985759,0.00884170751985669,0.01085082516371405,0.023452734877923098,0.0053832691775372865,0.009006139140944835,0.0044574504976815366,0.03160460275144272,0.0,0.0001896611626262812,0.023777245177908135,0.015946568295708285,0.010129455610099128,0.006861857651164059,0.005827237668864393,0.03403742512087662,0.03157639072329088,0.01583499517992415,0.022361277305388283,0.05797655867900897,0.021439001967674013,0.023432917955431787,0.02791653085126844,0.02785239771819692,0.04485350717105674,0.014750771074883318,0.004491222044527677,0.03937657978431153,0.008946003486116405,0.017302485334446782,0.020875735384027427,0.023451648290930383,0.0307299440416533,0.05657556712425953,0.017705257519826656,8.941557333841388e-05,0.00010019559165819203,8.842342211146104e-05,0.00010910750922121792,0.00010813445381252507,9.153258931426933e-05,0.00010001609080401153,0.00011696464606814061,0.00012131950977156691,0.00011720654826330446,9.259552868989829e-05,0.00011152897131605499,0.0001040661494471351,0.00011289972596273401,0.00011495626078961152,0.0001161409382035572,0.00012387467039687294,0.00011978526275058243,0.00011892253819745235,0.00010059467662237864,0.6851068698244829,0.010486059279761158,0.008246952836294674,0.00035810555070847627,0.024741922638359934,0.010871393283986189,0.008841707519856468,0.5264980161618078,0.5572634416632384,1.2521461675610395,1.947467930033504,1.6626973439633626,3.0306884332595105,0.0,0.00018966116262700283,2.1605130525745277,0.015946568295709063,0.010129455610099128,0.006861857651164059,0.7664496297542759
0.0002811768697974225,0.044305399025177494,0.01728212748473559,0.014315784149832284,0.0007417040964846078,0.038024433496561344,0.016334731829897323,0.014863994598527386,0.016787652896150806,0.033222493836736144,0.008122154671899251,0.012781557479404126,0.006266989607368156,0.04986189452565082,0.0,0.0004008213502208202,0.03427389698671934,0.023488799616710354,0.014067229807234388,0.010192164563503726,0.009648624190173982,0.05848633517471342,0.051784086329510925,0.027542181322570247,0.03221644406263846,0.08906885252984847,0.032124456506434335,0.03928418501630526,0.04390854000746436,0.04043574555440532,0.0653201191196493,0.022196487129716447,0.006334333445734726,0.0646808956357342,0.0126080100263255,0.025503307371110617,0.03018295279931027,0.03389077441185928,0.042451034978731705,0.08365945672061327,0.02966800701433625,0.0002699324580763829,0.0002664336941897716,0.0002652900282900106,0.00022708824595163435,0.0002149683782910472,0.00020537506526885352,0.000276406002818419,0.0002520578197353629,0.00025378164578171436,0.00024445639027526056,0.00020756867998539263,0.00022136904848046868,0.0002761222062588331,0.00022426832476618586,0.0002525008255709338,0.00024185913752550192,0.0002709013797694837,0.00022286604860255466,0.00024793104365095076,0.00027813830354084246,0.6662207715937902,0.01728212748473559,0.014315784149832006,0.0007417040964842747,0.038024433496561344,0.016334731829897753,0.014863994598527164,0.520561188429371,0.5474936827044253,1.2494072820666775,1.9436925116950448,1.660887804853676,3.0124311414853024,0.0,0.00040082135022154186,2.1500164007657165,0.02348879961671113,0.014067229807234388,0.010192164563503726,0.7626282432329663
0.0006250551925273976,0.06274845674745688,0.02531840912138075,0.020271917406961826,0.0014575415766133193,0.0674087038623263,0.026749741643844138,0.020502698523847118,0.024172908107328195,0.04552185299877465,0.012193161500721805,0.018887393069172198,0.010082741450452959,0.061983352023537996,0.0,0.0007114608863550698,0.0482337305206304,0.03195505387995823,0.02238033487745152,0.015019750035408133,0.013125330957057257,0.08151130167774827,0.07541238466116562,0.03907478501426165,0.04525854932167972,0.15789168363668754,0.0524735831238167,0.05405657779368589,0.06820441667451171,0.057135559096514466,0.09299658888403839,0.036476074636822675,0.010260284183618342,0.08271576023602412,0.020376576608934327,0.03446429354790537,0.04265528188778078,0.04612545018179526,0.06699590429191127,0.12166069667451362,0.04080995782719321,0.0005445072197911571,0.0005585736650726147,0.0005297935685000255,0.00044995200168784777,0.00045808628421895037,0.0005440590091474462,0.0005152200199827206,0.00045570278832496314,0.0005073240879838181,0.0004877675181305108,0.000550313062982255,0.0005781536151268085,0.00044991746955691525,0.0005860490959186393,0.0004670276504867843,0.0004807702776759015,0.0005047241907396582,0.0005248325179163515,0.0004952302651091145,0.0005189495736681593,0.6477777138715108,0.02531840912138075,0.020271917406961548,0.0014575415766129862,0.0674087038623263,0.02674974164384457,0.020502698523846896,0.5131759332181937,0.5351943235423868,1.245336275237855,1.9375866761052767,1.6570720530105911,3.0003096839874153,0.0,0.0007114608863557914,2.1360565672318055,0.031955053879959006,0.02238033487745152,0.015019750035408133,0.759151536466083
0.001389495494373136,0.08948710517675229,0.03717486216845625,0.02927518965419329,0.0037876208610782003,0.18281191346431255,0.041113454002291105,0.031134559195701295,0.02969630460852768,0.06856789667696006,0.022762090386922118,0.02449817793296938,0.014852020668657318,0.0868440102190502,0.0,0.0014726992632876357,0.07791077453970718,0.04752412130138772,0.038490323824665884,0.027554660984457094,0.019405871330384628,0.11312757529896136,0.10970631360623329,0.05659222530035368,0.07318115070703857,0.34612273264194504,0.08068794157738432,0.08176311125911462,0.0889284326892803,0.0908103261138481,0.1525242828035016,0.053278161840154326,0.015246152722341163,0.12301180358033359,0.030166997967401965,0.050851034548267116,0.06957612991044693,0.06915804738761672,0.11480401273624852,0.20741642977284308,0.06160456605044917,0.001145182991427518,0.001166798940325009,0.0010984564066047753,0.0011885435514624731,0.0011119392385463556,0.0012620816483499553,0.0011443091676790473,0.0006173212805506978,0.001348367159613062,0.001303710833830074,0.001150412197476136,0.0012692740893074372,0.001025408858183141,0.0012859108384901674,0.001043463959723212,0.0012683318576636182,0.0011247137012535546,0.0013659447206260111,0.0013423117610908974,0.001153199531426452,0.6210390654422154,0.03717486216845625,0.029275189654193012,0.0037876208610778672,0.18281191346431255,0.041113454002291536,0.031134559195701073,0.5076525367169942,0.5121482798642014,1.2347673463516546,1.9319758912414795,1.6523027737923868,2.975449025791903,0.0,0.0014726992632883573,2.1063795232127287,0.0475241213013885,0.038490323824665884,0.027554660984457094,0.7528709960927557
0.003088843596477485,0.12174305135708552,0.0570670675077163,0.0422042859696769,0.00884827474774158,0.2794853663918232,0.05670272896995926,0.047115529256628874,0.16556092188651972,0.09082294469545754,0.03992505524786072,0.029940526612963758,0.02008722630059534,0.12003313266109794,0.0,0.0035236651141967446,0.11510002255913498,0.0775751389014433,0.06064389024278746,0.037855758040927764,0.02824356371047787,0.1479823095207494,0.1654274206263655,0.08192045137577741,0.11175990083588339,0.3908175896902324,0.11168750387107348,0.12316727997367272,0.4151566830305576,0.12466108050927682,0.22478202694538452,0.07630843074613991,0.020828692882603292,0.17950720278161914,0.041078588272711825,0.08202198965428198,0.10429944822667536,0.11460505448845996,0.18506304707008592,0.26032283997660505,0.09245517304970763,0.00233698675824634,0.002627630072923992,0.0022655178373085505,0.0028279489813201053,0.0023950401377250685,0.0023499049109769743,0.0024829082273880587,0.0027451844172290407,0.0029554227647548004,0.0029585082983452082,0.002299791289708253,0.002354099836258783,0.0027977488197752365,0.002389045697436032,0.0028842733514542473,0.0028304278696271723,0.00301244702319714,0.0028942149302704223,0.0021528240566528467,0.0025080812658764273,0.5887831192618822,0.0570670675077163,0.042204285969676625,0.008848274747741247,0.2794853663918232,0.05670272896995969,0.04711552925662865,0.37178791943900213,0.48989323184570394,1.217604381490716,1.9265335425614851,1.6470675681604487,2.9422599033498553,0.0,0.003523665114197466,2.069190275193301,0.07757513890144407,0.06064389024278746,0.037855758040927764,0.7440333037126624
0.006866488450042998,0.15976203866090455,0.0797864279601736,0.0638394566459874,0.018449372166141675,0.3646684223212733,0.08708318217447292,0.06960498149109962,0.14862904070368332,0.10559481810777993,0.0579049330981285,0.03435860621423781,0.02963517273179317,0.14325372236128908,0.0,0.006539316384699623,0.16705344657168641,0.11253768707501188,0.10884012245510669,0.08267306310553502,0.03956982899260242,0.18815998302908588,0.22545042809239335,0.12475278413622215,0.15949702239465324,0.40384244529720104,0.17369237686331815,0.18132562000087904,0.41158344291194654,0.14783870621720938,0.2825877957658369,0.11910797019740071,0.03133417585052517,0.20925214685197502,0.0612662679041045,0.11554143916881698,0.15572906484083537,0.16899409910879043,0.37072899849353336,0.37088954933824564,0.13499999500701443,0.005483647760343935,0.004933891145370239,0.005127087308499867,0.00600604420677886,0.005400544212887937,0.005304844407624465,0.005045232193500837,0.005679931956022344,0.004822042514375902,0.005044515100870228,0.005371082721994824,0.005266806247422373,0.005827388562093638,0.005345293473506096,0.0062588358645960795,0.006308831269617343,0.006362259340223275,0.006553230576203717,0.006276282154983548,0.005118388430874532,0.5507641319580632,0.0797864279601736,0.06383945664598713,0.018449372166141342,0.3646684223212733,0.08708318217447335,0.0696049814910994,0.38871980062183853,0.47512135843338155,1.1996245036404483,1.922115462960211,1.637519621729251,2.919039313649664,0.0,0.006539316384700344,2.0172368511807495,0.11253768707501266,0.10884012245510669,0.08267306310553502,0.7327070384305379
0.015264179671752302,0.17278537846063613,0.12236147597289851,0.1059416416308373,0.038299168586503285,0.4243669926484543,0.1324189907886721,0.12221399622058404,0.11904862670636773,0.13384382607039313,0.11186281483089555,0.023812213680597605,0.046980882144483704,0.1748607613768356,0.0,0.010290055250427588,0.2220708082712366,0.1589062783879568,0.17892421890467858,0.15978423860464416,0.06180039464036946,0.22165260362657807,0.3253568757530516,0.20988538844359983,0.21940803397674924,0.37341230823222776,0.271808289374666,0.3201240300229675,0.42605606474767926,0.18089787714130165,0.4068793328440292,0.20635325467292337,0.051721337212176616,0.2426918965465643,0.09921531401265171,0.14650909455372996,0.21843332890644973,0.2417298551342021,0.5319965723751358,0.41420227198923093,0.2290879842772484,0.0144597386327181,0.011162146249644067,0.013918820117075015,0.012767695812128999,0.012027457393455343,0.011874077856404597,0.013355939768082692,0.012916747165933273,0.012068605374444097,0.014605270514098656,0.014511323620197025,0.014053398666494132,0.014268876255679075,0.014304955963961419,0.011423907992981874,0.012677477403563842,0.012854609122085137,0.011478630039461812,0.015083312526765091,0.013629370257000062,0.5377407921583316,0.12236147597289851,0.10594164163083702,0.03829916858650295,0.4243669926484543,0.13241899078867253,0.12221399622058382,0.4183002146191541,0.44687235047076834,1.1456666219076812,1.9326618554938513,1.6201739123165604,2.8874322746341177,0.0,0.01029005525042831,1.9622194894811993,0.15890627838795757,0.17892421890467858,0.15978423860464416,0.7104764727827708
0.0339322177189533,0.1541653627460715,0.19284009611453976,0.13769125251126346,0.07940494465187753,0.4504214780192299,0.17849110094374848,0.1966711196375911,0.0974440849014937,0.1497599846302584,0.14251106520814316,0.02184001939593605,0.06541452712490647,0.20285120436837412,0.0,0.018232191595141695,0.2734346086789359,0.23655333491629993,0.298519950334065,0.22443209024281466,0.08818279745023172,0.22665563559133606,0.47588756896269757,0.27689643522200824,0.3147136151257769,0.31510738176186587,0.3954060901273087,0.538065326753246,0.43530021198364566,0.20714408679456453,0.4577511115400895,0.3119164447211894,0.07591140565473606,0.3243288367769863,0.1411963173109323,0.18514958839037243,0.3331289440742875,0.3498196537769611,0.5651257978044079,0.4574809626747378,0.35340087061290926,0.029178070124764588,0.02877006256849679,0.023432185982130704,0.028519046755496547,0.02653099067505771,0.03187938683649705,0.02983126433889538,0.02634949440979195,0.026146518668814345,0.03125515999222106,0.030210996492890274,0.029609993207875718,0.028648471940927678,0.030181160641580718,0.024921345528698957,0.03284369295663847,0.029853773181818255,0.02480352747981307,0.02382518977877357,0.030444692308276622,0.5563608078728962,0.19284009611453976,0.13769125251126318,0.0794049446518772,0.4504214780192299,0.1784911009437489,0.19667111963759087,0.43990475642402815,0.43095619191090306,1.1150183715304336,1.978314088570385,1.6017402673361376,2.859441831642579,0.0,0.018232191595142416,1.9108556890735,0.2365533349163007,0.298519950334065,0.22443209024281466,0.6840940699729086
0.07543120063354607,0.11717458600637498,0.23354438480438566,0.2131851353757943,0.13503274134665427,0.46628982945106306,0.18039837638028566,0.20520768052367067,0.07743491359273047,0.14396623468944714,0.11790797436782952,0.0948291168231381,0.08692783298482731,0.2228446507438675,0.0,0.036465429487499396,0.23660025390273165,0.3100844518708511,0.4615520141844503,0.4689455748544895,0.11743926297129403,0.2533543834331595,0.5726371507834143,0.4692396819761774,0.36559564600110966,0.36169643341044916,0.44469076115397543,0.7899372761784423,0.4424968261971016,0.286322019605065,0.48367371288854866,0.4161456296781896,0.10965290209029281,0.4504201409341073,0.1922788801495292,0.22949998808681715,0.45520361718523006,0.42939052129585514,0.7318634890260646,0.7363913752114659,0.48379524037723665,0.0699716525923808,0.0449543098165881,0.05827214481630705,0.06942675235697493,0.05619556920091817,0.05694088726735558,0.07496813050309825,0.06572561890861639,0.06312796538655885,0.07327468074007726,0.05729338434211062,0.06022145574738236,0.05631691295762664,0.06116220160083863,0.06447519918821953,0.06867325672087965,0.05478046604231057,0.06839166047628442,0.07264325162667529,0.056107110386490966,0.5933515846125927,0.23354438480438566,0.21318513537579403,0.13503274134665394,0.46628982945106306,0.1803983763802861,0.20520768052367044,0.4599139277327914,0.43674994185171434,1.1396214623707472,2.051303185997587,1.5802269614762168,2.8394483852670858,0.0,0.03646542948750012,1.9476900438497042,0.3100844518708519,0.4615520141844503,0.4689455748544895,0.6548376044518462
0.167683293681101,0.1021363730355963,0.3529959061225503,0.283469237308534,0.17012306907064356,0.5252156374906147,0.15609200023066166,0.14810581828720726,0.06409210553125166,0.11834957733074397,0.06911367327742846,0.14058079935095513,0.11054853804529485,0.1974713972960518,0.0,0.06034991221950753,0.14905839004597476,0.4171780285461345,0.5320145103298103,0.6081374883882292,0.17755200576642316,0.3065822807969326,0.9807303788908459,0.6363640921997193,0.44621291877850355,0.43281165726337734,0.6460383937645278,0.9347048894886519,0.4419237946795622,0.3629204584415985,0.5533691152953797,0.5700106555512184,0.16474889388467887,0.6318249274618453,0.2540367781165276,0.2726154977702645,0.599803141184656,0.5337534261309619,0.8710596799046465,0.8572611834920627,0.6928148218785918,0.10846713351258952,0.15890543079697395,0.117446337573754,0.13408958572619056,0.1471996117423604,0.12236879172172266,0.11782860700491593,0.13706292206976567,0.12222110611419801,0.14049539679820988,0.1161656937484441,0.13235567275798843,0.11957441855252249,0.1316478022077341,0.1351606581913325,0.12689986941561848,0.11786929524809153,0.12075997317963694,0.1271067296390198,0.1223753176950062,0.6083897975833714,0.3529959061225503,0.28346923730853374,0.17012306907064323,0.5252156374906147,0.1560920002306621,0.14810581828720704,0.4732567357942702,0.4623665992104175,1.1884157634611483,2.097054868525404,1.5566062564157492,2.8648216387149015,0.0,0.06034991221950825,2.035231907706461,0.4171780285461353,0.5320145103298103,0.6081374883882292,0.5947248616567171
